category,text,category_id,clean_text
07,"rubber; synthetic, butadiene rubber (br), in primary forms or in plates, sheets or strip",6,rubber synthetic butadiene rubber br primary forms plates sheets strip
07,"rubber; synthetic, isobutene-isoprene (butyl) rubber (iir), in primary forms or in plates, sheets or strip",6,rubber synthetic isobutene isoprene butyl rubber iir primary forms plates sheets strip
07,"rubber; synthetic, halo-isobutene-isoprene rubber (ciir or biir), in primary forms or in plates, sheets or strip",6,rubber synthetic halo isobutene isoprene rubber ciir biir primary forms plates sheets strip
07,"rubber; synthetic, chloroprene (chlorobutadiene) rubber (cr), latex, in primary forms or in plates, sheets or strip",6,rubber synthetic chloroprene chlorobutadiene rubber cr latex primary forms plates sheets strip
07,"rubber; synthetic, chloroprene (chlorobutadiene) rubber (cr), (other than latex), in primary forms or in plates, sheets or strip",6,rubber synthetic chloroprene chlorobutadiene rubber cr latex primary forms plates sheets strip
07,"rubber; synthetic, acrylonitrile-butadiene rubber (nbr), latex, in primary forms or in plates, sheets or strip",6,rubber synthetic acrylonitrile butadiene rubber nbr latex primary forms plates sheets strip
07,"rubber; synthetic, acrylonitrile-butadiene rubber (nbr), (other than latex), in primary forms or in plates, sheets or strip",6,rubber synthetic acrylonitrile butadiene rubber nbr latex primary forms plates sheets strip
07,"rubber; synthetic, isoprene rubber (ir), in primary forms or in plates, sheets or strip",6,rubber synthetic isoprene rubber ir primary forms plates sheets strip
07,"rubber; synthetic, ethylene-propylene-non-conjugated diene rubber (epdm), in primary forms or in plates, sheets or strip",6,rubber synthetic ethylene propylene non conjugated diene rubber epdm primary forms plates sheets strip
07,"rubber; mixtures of natural and synthetic rubbers of heading no. 4001 and 4002, in primary forms or in plates, sheets or strip",6,rubber mixtures natural synthetic rubbers heading primary forms plates sheets strip
07,"rubber; synthetic, n.e.c. in heading 4002, latex, in primary forms or in plates, sheets or strip",6,rubber synthetic n e c heading latex primary forms plates sheets strip
07,"rubber; synthetic, n.e.c. in heading 4002, (other than latex), in primary forms or in plates, sheets or strip",6,rubber synthetic n e c heading latex primary forms plates sheets strip
07,"rubber; reclaimed rubber, in primary forms or in plates, sheets or strip",6,rubber reclaimed rubber primary forms plates sheets strip
07,"rubber; waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom",6,rubber waste parings scrap rubber hard rubber powders granules obtained therefrom
07,"rubber; unvulcanised, compounded with carbon black or silica, in primary forms or in plates, sheets or strip",6,rubber unvulcanised compounded carbon black silica primary forms plates sheets strip
07,"rubber; unvulcanised, compounded, solutions and dispersions other than those of item no. 4005.10",6,rubber unvulcanised compounded solutions dispersions item
07,"rubber; unvulcanised, (compounded other than with carbon black or silica), in plates, sheets and strip",6,rubber unvulcanised compounded carbon black silica plates sheets strip
07,"rubber; unvulcanised, (compounded other than with carbon black or silica), in primary forms, (other than plates, sheets, strip, solutions or dispersions)",6,rubber unvulcanised compounded carbon black silica primary forms plates sheets strip solutions dispersions
07,"rubber; unvulcanised, camel-back strips for retreading rubber tyres",6,rubber unvulcanised camel back strips retreading rubber tyres
07,"rubber; unvulcanised, other than camel back strips for retreading rubber tyres",6,rubber unvulcanised camel back strips retreading rubber tyres
07,"rubber; vulcanised, thread and cord",6,rubber vulcanised thread cord
07,"rubber; vulcanised (other than hard rubber), in plates, sheets and strip of cellular rubber",6,rubber vulcanised hard rubber plates sheets strip cellular rubber
07,"rubber; vulcanised (other than hard rubber), cellular rubber, (other than in plates, sheets or strip)",6,rubber vulcanised hard rubber cellular rubber plates sheets strip
07,"rubber; vulcanised (other than hard rubber), in plates, sheets and strip, of non-cellular rubber",6,rubber vulcanised hard rubber plates sheets strip non cellular rubber
07,"rubber; vulcanised (other than hard rubber), non-cellular rubber, in forms other than plates, sheets or strip",6,rubber vulcanised hard rubber non cellular rubber forms plates sheets strip
07,"rubber; vulcanised (other than hard rubber), tubing, piping and hoses, not reinforced or otherwise combined with other materials, without fittings",6,rubber vulcanised hard rubber tubing piping hoses reinforced otherwise combined materials without fittings
07,"rubber; vulcanised (other than hard rubber), tubing, piping and hoses, not reinforced or otherwise combined with other materials, with fittings",6,rubber vulcanised hard rubber tubing piping hoses reinforced otherwise combined materials fittings
07,"rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with metal, without fittings",6,rubber vulcanised hard rubber tubing piping hoses reinforced otherwise combined metal without fittings
07,"rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with metal, with fittings",6,rubber vulcanised hard rubber tubing piping hoses reinforced otherwise combined metal fittings
07,"rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with textile materials, without fittings",6,rubber vulcanised hard rubber tubing piping hoses reinforced otherwise combined textile materials without fittings
07,"rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with textile materials, with fittings",6,rubber vulcanised hard rubber tubing piping hoses reinforced otherwise combined textile materials fittings
07,"rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined with materials other than metal or textiles, without fittings",6,rubber vulcanised hard rubber tubing piping hoses reinforced otherwise combined materials metal textiles without fittings
07,"rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined with materials other than metal or textiles, with fittings",6,rubber vulcanised hard rubber tubing piping hoses reinforced otherwise combined materials metal textiles fittings
07,"rubber; vulcanised, conveyor belts or belting, reinforced only with metal",6,rubber vulcanised conveyor belts belting reinforced metal
07,"rubber; vulcanised, conveyor belts or belting, reinforced only with textile materials",6,rubber vulcanised conveyor belts belting reinforced textile materials
07,"rubber; vulcanised, conveyor belts or belting, (reinforced with other than metal only or textile materials only)",6,rubber vulcanised conveyor belts belting reinforced metal textile materials
07,"rubber; vulcanised, endless transmission belts of trapezoidal cross-section (v-belts), v-ribbed, of an outside circumference exceeding 60cm but not exceeding 180 cm",6,rubber vulcanised endless transmission belts trapezoidal cross section v belts v ribbed outside circumference exceeding cm exceeding cm
07,"rubber; vulcanised, endless transmission belts of trapezoidal cross-section (v-belts), other than v-ribbed, of an outside circumference exceeding 60cm but not exceeding 180 cm",6,rubber vulcanised endless transmission belts trapezoidal cross section v belts v ribbed outside circumference exceeding cm exceeding cm
07,"rubber; vulcanised, endless transmission belts of trapezoidal cross-section (v-belts), v-ribbed, of an outside circumference exceeding 180cm but not exceeding 240 cm",6,rubber vulcanised endless transmission belts trapezoidal cross section v belts v ribbed outside circumference exceeding cm exceeding cm
07,"rubber; vulcanised, endless transmission belts of trapezoidal cross-section (v-belts), other than v-ribbed, of an outside circumference exceeding 180cm but not exceeding 240 cm",6,rubber vulcanised endless transmission belts trapezoidal cross section v belts v ribbed outside circumference exceeding cm exceeding cm
07,"rubber; vulcanised, endless synchronous belts, of an outside circumference exceeding 60 cm but not exceeding 150 cm",6,rubber vulcanised endless synchronous belts outside circumference exceeding cm exceeding cm
07,"rubber; vulcanised, endless synchronous belts, of an outside circumference exceeding 150 cm but not exceeding 198 cm",6,rubber vulcanised endless synchronous belts outside circumference exceeding cm exceeding cm
07,"rubber; vulcanised, conveyor or transmission belts or belting, n.e.c. in heading no. 4010",6,rubber vulcanised conveyor transmission belts belting n e c heading
07,"rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",6,rubber new pneumatic tyres kind used motor cars including station wagons racing cars
07,"rubber; new pneumatic tyres, of a kind used on buses or lorries",6,rubber new pneumatic tyres kind used buses lorries
07,"rubber; new pneumatic tyres, of a kind used on aircraft",6,rubber new pneumatic tyres kind used aircraft
07,"rubber; new pneumatic tyres, of a kind used on motorcycles",6,rubber new pneumatic tyres kind used motorcycles
07,"rubber; new pneumatic tyres, of a kind used on bicycles",6,rubber new pneumatic tyres kind used bicycles
07,"rubber; new pneumatic tyres, of a kind used on agricultural or forestry vehicles and machines",6,rubber new pneumatic tyres kind used agricultural forestry vehicles machines
07,"rubber; new pneumatic tyres, of a kind used on construction, mining or industrial handling vehicles and machines",6,rubber new pneumatic tyres kind used construction mining industrial handling vehicles machines
07,"rubber; new pneumatic tyres, of a kind used on light commercial vehicles",6,rubber new pneumatic tyres kind used light commercial vehicles
07,retreaded tyres ; of a kind used on motor cars (including station wagons and racing cars),6,retreaded tyres kind used motor cars including station wagons racing cars
07,retreaded tyres; of a kind used on motor buses or lorries,6,retreaded tyres kind used motor buses lorries
07,retreaded tyres; of a kind used on aircraft,6,retreaded tyres kind used aircraft
07,"retreaded tyres; other than of a kind used on motor cars (including station wagons and racing cars), buses and lorries and aircraft",6,retreaded tyres kind used motor cars including station wagons racing cars buses lorries aircraft
07,rubber; used pneumatic tyres,6,rubber used pneumatic tyres
07,rubber; tyres n.e.c. in heading no. 4012,6,rubber tyres n e c heading
07,"rubber; inner tubes, of a kind used on motorcars (including station wagons and racing cars), buses and lorries",6,rubber inner tubes kind used motorcars including station wagons racing cars buses lorries
07,"rubber; inner tubes, of a kind used on bicycles",6,rubber inner tubes kind used bicycles
07,"rubber; inner tubes, n.e.c. in heading no. 4013",6,rubber inner tubes n e c heading
07,"rubber; vulcanised (other than hard rubber), sheath contraceptives",6,rubber vulcanised hard rubber sheath contraceptives
07,"rubber; vulcanised (other than hard rubber), hygienic or pharmaceutical articles (excluding sheath contraceptives), with or without fittings of hard rubber",6,rubber vulcanised hard rubber hygienic pharmaceutical articles excluding sheath contraceptives without fittings hard rubber
07,"rubber; vulcanised (other than hard rubber), surgical gloves",6,rubber vulcanised hard rubber surgical gloves
07,"rubber; vulcanised (other than hard rubber), gloves, mittens and mitts other than surgical gloves",6,rubber vulcanised hard rubber gloves mittens mitts surgical gloves
07,"rubber; vulcanised (other than hard rubber), articles of apparel and clothing accessories (other than gloves, mittens and mitts)",6,rubber vulcanised hard rubber articles apparel clothing accessories gloves mittens mitts
07,"rubber; vulcanised (other than hard rubber), moulded rubber mats and mats of non-rectangular shape made by cutting from the piece, of cellular rubber",6,rubber vulcanised hard rubber moulded rubber mats mats non rectangular shape made cutting piece cellular rubber
07,"rubber; vulcanised (other than hard rubber), floor coverings and mats, of non-cellular rubber",6,rubber vulcanised hard rubber floor coverings mats non cellular rubber
07,"rubber; vulcanised (other than hard rubber), erasers, of non-cellular rubber",6,rubber vulcanised hard rubber erasers non cellular rubber
07,"rubber; vulcanised (other than hard rubber), gaskets, washers and other seals, of non-cellular rubber",6,rubber vulcanised hard rubber gaskets washers seals non cellular rubber
07,"rubber; vulcanised (other than hard rubber), boat or dock fenders, whether or not inflatable, of non-cellular rubber",6,rubber vulcanised hard rubber boat dock fenders whether inflatable non cellular rubber
07,"rubber; vulcanised (other than hard rubber), inflatable articles (other than boat or dock fenders), of non-cellular rubber",6,rubber vulcanised hard rubber inflatable articles boat dock fenders non cellular rubber
07,"rubber; vulcanised (other than hard rubber), articles n.e.c. in heading no. 4016, of non-cellular rubber",6,rubber vulcanised hard rubber articles n e c heading non cellular rubber
07,"rubber; ebonite and other hard rubbers in all forms, including waste and scrap, and articles of hard rubber",6,rubber ebonite hard rubbers forms including waste scrap articles hard rubber
08,"raw hides and skins; whole, unsplit, of bovine or equine animals, of a weight per skin not exceeding 8kg when simply dried, 10kg when dry-salted or 16kg when fresh, wet-salted or otherwise preserved",7,raw hides skins whole unsplit bovine equine animals weight per skin exceeding kg simply dried kg dry salted kg fresh wet salted otherwise preserved
08,"hides and skins; raw, whole, of bovine or equine animals, of a weight per skin exceeding 16 kg",7,hides skins raw whole bovine equine animals weight per skin exceeding kg
08,"hides and skins; other than whole, but including butts, bends and bellies, of bovine (including. buffalo) and equine animals, fresh, salted or preserved, but not tanned, parchment dressed or further prepared, whether or not dehaired or split",7,hides skins whole including butts bends bellies bovine including buffalo equine animals fresh salted preserved tanned parchment dressed prepared whether dehaired split
08,"skins; raw, of sheep or lambs, fresh, or salted, dried, limed, pickled or otherwise preserved, (but not tanned, parchment-dressed or further prepared), with wool on",7,skins raw sheep lambs fresh salted dried limed pickled otherwise preserved tanned parchment dressed prepared wool
08,"skins; raw, of sheep or lambs, pickled (but not tanned, parchment-dressed or further preserved), without wool on",7,skins raw sheep lambs pickled tanned parchment dressed preserved without wool
08,"hides and skins; raw, of animals n.e.c. in this chapter, fresh, salted, dried, limed, pickled or otherwise preserved, (but not tanned, parchment-dressed or further prepared), whether or not dehaired or split",7,hides skins raw animals n e c chapter fresh salted dried limed pickled otherwise preserved tanned parchment dressed prepared whether dehaired split
08,"hides and skins; raw, of reptiles (fresh or salted, dried, limed, pickled or otherwise preserved, but not tanned, parchment-dressed or further prepared), whether or not dehaired or split",7,hides skins raw reptiles fresh salted dried limed pickled otherwise preserved tanned parchment dressed prepared whether dehaired split
08,"hides and skins; raw, of swine, (fresh or salted, dried, limed, pickled or otherwise preserved, but not tanned, parchment-dressed or further prepared), whether or not dehaired or split",7,hides skins raw swine fresh salted dried limed pickled otherwise preserved tanned parchment dressed prepared whether dehaired split
08,"tanned or crust hides and skins; without hair on, bovine or equine, in the wet state (including wet blue), full grains, unsplit; grain splits",7,tanned crust hides skins without hair bovine equine wet state including wet blue full grains unsplit grain splits
08,"tanned or crust hides and skins; bovine or equine, without hair on, in the wet state (including wet blue), excluding full grains, unsplit; grain splits",7,tanned crust hides skins bovine equine without hair wet state including wet blue excluding full grains unsplit grain splits
08,"tanned or crust hides and skins; bovine or equine, without hair on, in the dry state (crust), full grains, unsplit; grain splits",7,tanned crust hides skins bovine equine without hair dry state crust full grains unsplit grain splits
08,"tanned or crust hides and skins; bovine or equine, without hair on, in the dry state (crust), (other than full grains, unsplit; grain splits)",7,tanned crust hides skins bovine equine without hair dry state crust full grains unsplit grain splits
08,"tanned or crust skins of sheep or lambs, without wool on, whether or not split, but not further prepared, in the wet state (including wet-blue)",7,tanned crust skins sheep lambs without wool whether split prepared wet state including wet blue
08,"tanned or crust skins; of sheep or lambs, without wool on, whether or not split, but not further prepared, in the dry state (crust)",7,tanned crust skins sheep lambs without wool whether split prepared dry state crust
08,"tanned or crust hides and skins; of goats or kids, without wool or hair on, whether or not split, but not further prepared, in the wet state (including wet blue)",7,tanned crust hides skins goats kids without wool hair whether split prepared wet state including wet blue
08,"tanned or crust hides and skins; of goats or kids, without hair on, whether or not split, but not further prepared, in the dry state (crust)",7,tanned crust hides skins goats kids without hair whether split prepared dry state crust
08,"tanned or crust hides and skins; of swine, without hair on, whether or not split, but not further prepared, in the wet state (including wet blue)",7,tanned crust hides skins swine without hair whether split prepared wet state including wet blue
08,"tanned or crust hides and skins; of swine, without hair on, whether or not split, but not further prepared, in the dry state (crust)",7,tanned crust hides skins swine without hair whether split prepared dry state crust
08,"tanned or crust hides and skins; of reptiles, whether or not split, but not further prepared",7,tanned crust hides skins reptiles whether split prepared
08,"tanned or crust hides and skins; of animals other than equine, ovine, bovine, goats or kids, swine and reptiles, without wool or hair on, whether or not split, but not further prepared, in the wet state (including wet blue)",7,tanned crust hides skins animals equine ovine bovine goats kids swine reptiles without wool hair whether split prepared wet state including wet blue
08,"tanned or crust hides and skins; of animals other than equine, ovine, bovine, goats or kids, swine and reptiles, without wool or hair on, whether or not split, but not further prepared, in the dry state (crust)",7,tanned crust hides skins animals equine ovine bovine goats kids swine reptiles without wool hair whether split prepared dry state crust
08,"leather; further prepared after tanning or crusting, including parchment-dressed leather, of bovine (including buffalo) or equine animals, without hair on, other than leather of heading 41.14, whole hides and skins, full grain, unsplit",7,leather prepared tanning crusting including parchment dressed leather bovine including buffalo equine animals without hair leather heading whole hides skins full grain unsplit
08,"leather; further prepared after tanning or crusting, including parchment-dressed leather, of bovine (including buffalo) or equine animals, without hair on, other than leather of heading 41.14, whole hides and skins, grain splits",7,leather prepared tanning crusting including parchment dressed leather bovine including buffalo equine animals without hair leather heading whole hides skins grain splits
08,"leather; further prepared after tanning or crusting, including parchment-dressed, of bovine (including buffalo) or equine animals, without hair on, split or not, other than leather of heading 41.14, (other than grain splits and full grains, unsplit)",7,leather prepared tanning crusting including parchment dressed bovine including buffalo equine animals without hair split leather heading grain splits full grains unsplit
08,"leather; further prepared after tanning or crusting, including parchment-dressed, of bovine (including buffalo) or equine animals, without hair on, other than leather of heading 41.14, not whole hides and skins, but including sides, full grain, unsplit",7,leather prepared tanning crusting including parchment dressed bovine including buffalo equine animals without hair leather heading whole hides skins including sides full grain unsplit
08,"leather; further prepared after tanning or crusting, including parchment-dressed, of bovine (including buffalo) or equine animals, without hair on, other than leather of heading 41.14, not whole hides and skins, but including sides, grain splits",7,leather prepared tanning crusting including parchment dressed bovine including buffalo equine animals without hair leather heading whole hides skins including sides grain splits
08,"leather; further prepared after tanning or crusting, incl. parchment-dressed, of bovine (including buffalo) or equine animals, no hair, excluding leather of heading 41.14, and whole hides and skins, and sides, (full grains, unsplit and grain splits)",7,leather prepared tanning crusting incl parchment dressed bovine including buffalo equine animals hair excluding leather heading whole hides skins sides full grains unsplit grain splits
08,"leather; further prepared after tanning or crusting, including parchment dressed leather, of sheep or lamb, without wool on, whether or not split, other than leather of heading 41.14",7,leather prepared tanning crusting including parchment dressed leather sheep lamb without wool whether split leather heading
08,"leather; further prepared after tanning or crusting, including parchment-dressed leather, without hair on, whether or not split, other than leather of heading 41.14, of goats and kids",7,leather prepared tanning crusting including parchment dressed leather without hair whether split leather heading goats kids
08,"leather; further prepared after tanning or crusting, including parchment-dressed leather, without hair on, whether or not split, other than leather of heading 41.14, of swine",7,leather prepared tanning crusting including parchment dressed leather without hair whether split leather heading swine
08,"leather; further prepared after tanning or crusting, including parchment-dressed leather, of reptiles, whether or not split, other than leather of heading 41.14",7,leather prepared tanning crusting including parchment dressed leather reptiles whether split leather heading
08,"leather; further prepared after tanning or crusting, including parchment-dressed leather, of animals (other than sheep and lambs, goats and kids, swine and reptiles), without wool or hair on, whether or not split, other than leather of heading 41.14",7,leather prepared tanning crusting including parchment dressed leather animals sheep lambs goats kids swine reptiles without wool hair whether split leather heading
08,leather; chamois (including combination chamois),7,leather chamois including combination chamois
08,leather; patent leather and laminated patent leather; metallised leather,7,leather patent leather laminated patent leather metallised leather
08,"leather; composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, whether or not in rolls",7,leather composition leather basis leather leather fibre slabs sheets strip whether rolls
08,"leather; parings and other waste, of leather or composition leather; not suitable for the manufacture of leather articles; leather dust, powder and flour",7,leather parings waste leather composition leather suitable manufacture leather articles leather dust powder flour
08,"saddlery and harness; for any animal (including traces, leads, knee pads, muzzles, saddle cloths, saddle bags, dog coats and the like), of any materials",7,saddlery harness animal including traces leads knee pads muzzles saddle cloths saddle bags dog coats like materials
08,"cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of leather or of composition leather",7,cases containers trunks suit cases vanity cases executive cases brief cases school satchels similar containers outer surface leather composition leather
08,"cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of plastics or of textile materials",7,cases containers trunks suit cases vanity cases executive cases brief cases school satchels similar containers outer surface plastics textile materials
08,"cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",7,cases containers trunks suit cases vanity cases executive cases brief cases school satchels similar containers vulcanised fibre paperboard wholly mainly covered materials paper
08,"cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather",7,cases containers handbags whether shoulder strap including without handle outer surface leather composition leather
08,"cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of sheeting of plastics or of textile materials",7,cases containers handbags whether shoulder strap including without handle outer surface sheeting plastics textile materials
08,"cases and containers; handbags (whether or not with shoulder strap and including those without handle), of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",7,cases containers handbags whether shoulder strap including without handle vulcanised fibre paperboard wholly mainly covered materials paper
08,"cases and containers; of a kind normally carried in the pocket or in the handbag, with outer surface of leather or of composition leather",7,cases containers kind normally carried pocket handbag outer surface leather composition leather
08,"cases and containers; of a kind normally carried in the pocket or in the handbag, with outer surface of sheeting of plastics or of textile materials",7,cases containers kind normally carried pocket handbag outer surface sheeting plastics textile materials
08,"cases and containers; of a kind normally carried in the pocket or in the handbag, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",7,cases containers kind normally carried pocket handbag vulcanised fibre paperboard wholly mainly covered materials paper
08,"cases and containers; n.e.c. in heading 4202, with outer surface of leather or of composition leather",7,cases containers n e c heading outer surface leather composition leather
08,"cases and containers; n.e.c. in heading 4202, with outer surface of sheeting of plastics or of textile materials",7,cases containers n e c heading outer surface sheeting plastics textile materials
08,"cases and containers; n.e.c. in heading 4202, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",7,cases containers n e c heading vulcanised fibre paperboard wholly mainly covered materials paper
08,"apparel; articles of apparel, of leather or of composition leather",7,apparel articles apparel leather composition leather
08,"clothing accessories; gloves, mittens and mitts, specially designed for use in sports, of leather or composition leather, padded",7,clothing accessories gloves mittens mitts specially designed use sports leather composition leather padded
08,"clothing accessories; gloves, mittens and mitts, n.e.c. in heading no. 4203, of leather or composition leather, not specially designed for use in sports",7,clothing accessories gloves mittens mitts n e c heading leather composition leather specially designed use sports
08,"clothing accessories; belts and bandoliers, of leather or of composition leather",7,clothing accessories belts bandoliers leather composition leather
08,"clothing accessories; of leather or of composition leather, n.e.c. in heading no. 4203",7,clothing accessories leather composition leather n e c heading
08,"leather articles; n.e.c. in chapter 42, of leather or composition leather",7,leather articles n e c chapter leather composition leather
08,"articles of gut (other than silk-worm gut), of goldbeater's skin, of bladders or of tendons",7,articles gut silk worm gut goldbeater skin bladders tendons
08,"furskins; raw, of mink, whole, with or without head, tail or paws",7,furskins raw mink whole without head tail paws
08,"furskins; raw, of astrakhan, broadtail, caracul, persian and similar lamb, indian, chinese, mongolian or tibetan lamb, whole, with or without head, tail or paws",7,furskins raw astrakhan broadtail caracul persian similar lamb indian chinese mongolian tibetan lamb whole without head tail paws
08,"furskins; raw, of fox, whole, with or without head, tail or paws",7,furskins raw fox whole without head tail paws
08,"furskins; raw, of animals n.e.c. in heading no. 4301, whole, with or without head, tail or paws (excluding goods of heading no. 4101, 4102 and 4103)",7,furskins raw animals n e c heading whole without head tail paws excluding goods heading
08,"furskins; raw, heads, tails, paws and other pieces or cuttings, suitable for furrier's use, excluding goods of heading no. 4101, 4102 and 4103",7,furskins raw heads tails paws pieces cuttings suitable furrier use excluding goods heading
08,"furskins; tanned or dressed, of mink, whole, with or without head, tail or paws, not assembled",7,furskins tanned dressed mink whole without head tail paws assembled
08,"furskins; tanned or dressed, whole, with or without head, tail or paws, not assembled, n.e.c. in heading no. 4302, excluding goods or heading no. 4303",7,furskins tanned dressed whole without head tail paws assembled n e c heading excluding goods heading
08,"furskins; tanned or dressed, heads, tails, paws and other pieces or cuttings, not assembled, excluding goods of heading no. 4303",7,furskins tanned dressed heads tails paws pieces cuttings assembled excluding goods heading
08,"furskins; tanned or dressed, whole skins and pieces or cuttings thereof, assembled, excluding goods of heading no. 4303",7,furskins tanned dressed whole skins pieces cuttings thereof assembled excluding goods heading
08,furskin articles; apparel and clothing accessories,7,furskin articles apparel clothing accessories
08,furskin articles; other than apparel and clothing accessories,7,furskin articles apparel clothing accessories
08,"fur, artificial; articles thereof",7,fur artificial articles thereof
09,"wood; for fuel, in logs, in billets, in twigs, in faggots or similar forms, whether or not agglomerated, coniferous",8,wood fuel logs billets twigs faggots similar forms whether agglomerated coniferous
09,"wood; for fuel, in logs, in billets, in twigs, in faggots or similar forms, whether or not agglomerated, non-coniferous",8,wood fuel logs billets twigs faggots similar forms whether agglomerated non coniferous
09,"wood; for fuel, in chips or particles, coniferous, whether or not agglomerated",8,wood fuel chips particles coniferous whether agglomerated
09,"wood; for fuel, in chips or particles, non-coniferous, whether or not agglomerated",8,wood fuel chips particles non coniferous whether agglomerated
09,"wood; for fuel, sawdust and wood waste and scrap, agglomerated in logs, briquettes, pellets or similar forms; wood pellets",8,wood fuel sawdust wood waste scrap agglomerated logs briquettes pellets similar forms wood pellets
09,"wood; for fuel, sawdust and wood waste and scrap, agglomerated in logs, briquettes, pellets or similar forms; other than wood pellets",8,wood fuel sawdust wood waste scrap agglomerated logs briquettes pellets similar forms wood pellets
09,"wood; for fuel, sawdust and wood waste and scrap, not agglomerated",8,wood fuel sawdust wood waste scrap agglomerated
09,"wood; charcoal of bamboo (including shell or nut charcoal), whether or not agglomerated",8,wood charcoal bamboo including shell nut charcoal whether agglomerated
09,"wood; charcoal of wood other than bamboo (including shell or nut charcoal), whether or not agglomerated",8,wood charcoal wood bamboo including shell nut charcoal whether agglomerated
09,"wood; coniferous species, in the rough, whether or not stripped of bark or sapwood, or roughly squared; treated with paint, stains, creosote or other preservatives",8,wood coniferous species rough whether stripped bark sapwood roughly squared treated paint stains creosote preservatives
09,"wood; non-coniferous species, in the rough, whether or not stripped of bark or sapwood, or roughly squared; treated with paint, stains, creosote or other preservatives",8,wood non coniferous species rough whether stripped bark sapwood roughly squared treated paint stains creosote preservatives
09,"wood; coniferous species, of pine (pinus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more",8,wood coniferous species pine pinus spp rough whether stripped bark sapwood roughly squared untreated cross sectional dimension cm
09,"wood; coniferous species, of pine (pinus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm",8,wood coniferous species pine pinus spp rough whether stripped bark sapwood roughly squared untreated cross sectional dimension less cm
09,"wood; coniferous species, of fir (abies spp.) and spruce (picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more",8,wood coniferous species fir abies spp spruce picea spp rough whether stripped bark sapwood roughly squared untreated cross sectional dimension cm
09,"wood; coniferous species, of fir (abies spp.) and spruce (picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm",8,wood coniferous species fir abies spp spruce picea spp rough whether stripped bark sapwood roughly squared untreated cross sectional dimension less cm
09,"wood; coniferous species n.e.c in headings 4403.21 or 4403.23, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more",8,wood coniferous species n e c headings rough whether stripped bark sapwood roughly squared untreated cross sectional dimension cm
09,"wood; coniferous species n.e.c in headings 4403.22 or 4403.24, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm",8,wood coniferous species n e c headings rough whether stripped bark sapwood roughly squared untreated cross sectional dimension less cm
09,"wood, tropical; as specified in subheading note 2 to this chapter, dark red meranti, light red meranti and meranti bakau, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",8,wood tropical specified subheading note chapter dark red meranti light red meranti meranti bakau rough whether stripped bark sapwood roughly squared untreated
09,"wood, tropical; other than dark red meranti, light red meranti and meranti bakau, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",8,wood tropical dark red meranti light red meranti meranti bakau rough whether stripped bark sapwood roughly squared untreated
09,"wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",8,wood oak rough whether stripped bark sapwood roughly squared untreated
09,"wood; of beech (fagus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more",8,wood beech fagus spp rough whether stripped bark sapwood roughly squared untreated cross sectional dimension cm
09,"wood; of beech (fagus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm",8,wood beech fagus spp rough whether stripped bark sapwood roughly squared untreated cross sectional dimension less cm
